`202520260AB104`	`20252026`	`0`	`AB`	104	`Introduced`	NULL	NULL	NULL	NULL	`20250AB10499INT`	`Y`	`HS_INT`	2025-02-03 16:57:41	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB106`	`20252026`	`0`	`AB`	106	`Introduced`	NULL	NULL	NULL	NULL	`20250AB10699INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB108`	`20252026`	`0`	`AB`	108	`Introduced`	NULL	NULL	NULL	NULL	`20250AB10899INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB110`	`20252026`	`0`	`AB`	110	`Introduced`	NULL	NULL	NULL	NULL	`20250AB11099INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB111`	`20252026`	`0`	`AB`	111	`Introduced`	NULL	NULL	NULL	NULL	`20250AB11199INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB112`	`20252026`	`0`	`AB`	112	`Introduced`	NULL	NULL	NULL	NULL	`20250AB11299INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB113`	`20252026`	`0`	`AB`	113	`Introduced`	NULL	NULL	NULL	NULL	`20250AB11399INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB114`	`20252026`	`0`	`AB`	114	`Introduced`	NULL	NULL	NULL	NULL	`20250AB11499INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB115`	`20252026`	`0`	`AB`	115	`Introduced`	NULL	NULL	NULL	NULL	`20250AB11599INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260AB116`	`20252026`	`0`	`AB`	116	`Introduced`	NULL	NULL	NULL	NULL	`20250AB11699INT`	`Y`	`HS_INT`	2025-02-03 16:57:42	`CX29`	`Committee`	`Assembly`	`In Committee Process`	2025-02-08 00:00:00
`202520260HR2`	`20252026`	`0`	`HR`	2	`Introduced`	NULL	NULL	NULL	NULL	`20250HR299INT`	`Y`	`HS_INT`	2024-12-09 16:41:45	NULL	`Desk`	`Assembly`	`Passed`	NULL
`202520260HR3`	`20252026`	`0`	`HR`	3	`Introduced`	NULL	NULL	NULL	NULL	`20250HR399INT`	`Y`	`HS_INT`	2024-12-09 16:31:44	NULL	`Desk`	`Assembly`	`Passed`	NULL
`202520260SCR1`	`20252026`	`0`	`SCR`	1	`Introduced`	NULL	NULL	NULL	NULL	`20250SCR199INT`	`Y`	`HS_INT`	2025-01-07 10:01:28	NULL	`Desk`	`Assembly`	`Pending Referral`	NULL
`202520260SCR2`	`20252026`	`0`	`SCR`	2	`Chaptered`	`2025`	`CHR`	`0`	`1`	`20250SCR297CHP`	`Y`	`HS_INT`	2025-01-07 10:20:05	NULL	NULL	`Secretary of State`	`Chaptered`	NULL
`202520260SR1`	`20252026`	`0`	`SR`	1	`Enrolled`	NULL	NULL	NULL	NULL	`20250SR198ENR`	`Y`	`HS_INT`	2025-01-07 10:01:28	NULL	`Desk`	`Senate`	`Passed`	NULL
`202520260SR2`	`20252026`	`0`	`SR`	2	`Enrolled`	NULL	NULL	NULL	NULL	`20250SR298ENR`	`Y`	`HS_INT`	2025-01-07 10:01:28	NULL	`Desk`	`Senate`	`Passed`	NULL
`202520260SR4`	`20252026`	`0`	`SR`	4	`Enrolled`	NULL	NULL	NULL	NULL	`20250SR498ENR`	`Y`	`HS_INT`	2025-01-07 10:01:28	NULL	`Desk`	`Senate`	`Passed`	NULL
`202520260SR5`	`20252026`	`0`	`SR`	5	`Enrolled`	NULL	NULL	NULL	NULL	`20250SR598ENR`	`Y`	`HS_INT`	2025-01-07 10:01:28	NULL	`Desk`	`Senate`	`Passed`	NULL
`202520260SR6`	`20252026`	`0`	`SR`	6	`Enrolled`	NULL	NULL	NULL	NULL	`20250SR698ENR`	`Y`	`HS_INT`	2025-01-07 10:01:28	NULL	`Desk`	`Senate`	`Passed`	NULL
`202520261SCR1`	`20252026`	`1`	`SCR`	1	`Introduced`	NULL	NULL	NULL	NULL	`20251SCR199INT`	`Y`	`HS_INT`	2025-02-06 16:11:05	NULL	`Desk`	`Assembly`	`Died`	NULL
`202520260HR4`	`20252026`	`0`	`HR`	4	`Introduced`	NULL	NULL	NULL	NULL	`20250HR499INT`	`Y`	`HS_INT`	2024-12-02 15:29:12	NULL	`Desk`	`Assembly`	`Pending Referral`	NULL
`202520260SB3`	`20252026`	`0`	`SB`	3	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB398AMD`	`Y`	`HS_INT`	2025-03-03 18:15:43	`CS58`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB10`	`20252026`	`0`	`SB`	10	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB1098AMD`	`Y`	`HS_INT`	2025-02-13 20:20:50	`CS59`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB11`	`20252026`	`0`	`SB`	11	`Introduced`	NULL	NULL	NULL	NULL	`20250SB1199INT`	`Y`	`HS_INT`	2025-01-29 14:27:54	`CS53`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB12`	`20252026`	`0`	`SB`	12	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB1298AMD`	`Y`	`HS_INT`	2025-02-27 18:16:53	`CS48`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB13`	`20252026`	`0`	`SB`	13	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB1398AMD`	`Y`	`HS_INT`	2025-03-03 11:01:30	`CS64`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB15`	`20252026`	`0`	`SB`	15	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB1598AMD`	`Y`	`HS_INT`	2025-03-07 10:02:23	`CS72`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB16`	`20252026`	`0`	`SB`	16	`Introduced`	NULL	NULL	NULL	NULL	`20250SB1699INT`	`Y`	`HS_INT`	2025-01-29 14:27:56	`CS58`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB19`	`20252026`	`0`	`SB`	19	`Introduced`	NULL	NULL	NULL	NULL	`20250SB1999INT`	`Y`	`HS_INT`	2025-03-07 10:02:23	`CS72`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB21`	`20252026`	`0`	`SB`	21	`Introduced`	NULL	NULL	NULL	NULL	`20250SB2199INT`	`Y`	`HS_INT`	2025-01-29 14:27:56	`CS56`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB26`	`20252026`	`0`	`SB`	26	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB2698AMD`	`Y`	`HS_INT`	2025-03-06 14:53:18	`Second Reading`	`Floor`	`Senate`	`In Floor Process`	2025-01-02 00:00:00
`202520260SCR4`	`20252026`	`0`	`SCR`	4	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SCR498AMD`	`Y`	`HS_INT`	2025-02-10 09:28:03	`Third Reading`	`Floor`	`Senate`	`In Floor Process`	NULL
`202520260SB30`	`20252026`	`0`	`SB`	30	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB3098AMD`	`Y`	`HS_INT`	2025-02-19 14:21:27	`CS59`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB31`	`20252026`	`0`	`SB`	31	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB3198AMD`	`Y`	`HS_INT`	2025-02-19 14:21:27	`CS55`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SR8`	`20252026`	`0`	`SR`	8	`Introduced`	NULL	NULL	NULL	NULL	`20250SR899INT`	`Y`	`HS_INT`	2024-12-02 16:35:30	`CS58`	`Committee`	`Senate`	`In Committee Process`	NULL
`202520260AB2`	`20252026`	`0`	`AB`	2	`Introduced`	NULL	NULL	NULL	NULL	`20250AB299INT`	`Y`	`HS_INT`	2024-12-03 09:18:12	NULL	`Desk`	`Assembly`	`Pending Referral`	2025-01-02 00:00:00
`202520260AB3`	`20252026`	`0`	`AB`	3	`Introduced`	NULL	NULL	NULL	NULL	`20250AB399INT`	`Y`	`HS_INT`	2025-02-03 16:43:47	`CX08`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB4`	`20252026`	`0`	`AB`	4	`Introduced`	NULL	NULL	NULL	NULL	`20250AB499INT`	`Y`	`HS_INT`	2025-02-03 16:43:47	`CX08`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB9`	`20252026`	`0`	`AB`	9	`Introduced`	NULL	NULL	NULL	NULL	`20250AB999INT`	`Y`	`HS_INT`	2025-02-03 16:43:48	`CX09`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB32`	`20252026`	`0`	`SB`	32	`Introduced`	NULL	NULL	NULL	NULL	`20250SB3299INT`	`Y`	`HS_INT`	2025-01-29 14:27:56	`CS58`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB22`	`20252026`	`0`	`SB`	22	`Introduced`	NULL	NULL	NULL	NULL	`20250SB2299INT`	`Y`	`HS_INT`	2025-01-29 14:27:56	`CS53`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260SB28`	`20252026`	`0`	`SB`	28	`Introduced`	NULL	NULL	NULL	NULL	`20250SB2899INT`	`Y`	`HS_INT`	2025-03-07 10:02:23	`CS72`	`Committee`	`Senate`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB39`	`20252026`	`0`	`AB`	39	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB3998AMD`	`Y`	`HS_INT`	2025-02-26 10:35:18	`CX15`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB40`	`20252026`	`0`	`AB`	40	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB4098AMD`	`Y`	`HS_INT`	2025-03-06 09:25:20	`CX08`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB22`	`20252026`	`0`	`AB`	22	`Introduced`	NULL	NULL	NULL	NULL	`20250AB2299INT`	`Y`	`HS_INT`	2024-12-03 09:18:12	NULL	`Desk`	`Assembly`	`Pending Referral`	2025-01-02 00:00:00
`202520261ACA1`	`20252026`	`1`	`ACA`	1	`Introduced`	NULL	NULL	NULL	NULL	`20251ACA199INT`	`Y`	`HS_INT`	2025-02-06 15:32:55	NULL	`Desk`	`Assembly`	`Died`	NULL
`202520260AB42`	`20252026`	`0`	`AB`	42	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB4298AMD`	`Y`	`HS_INT`	2025-02-27 09:18:39	`CX11`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB47`	`20252026`	`0`	`AB`	47	`Introduced`	NULL	NULL	NULL	NULL	`20250AB4799INT`	`Y`	`HS_INT`	2024-12-09 16:40:04	NULL	`Desk`	`Assembly`	`Pending Referral`	2025-01-02 00:00:00
`202520260AB48`	`20252026`	`0`	`AB`	48	`Introduced`	NULL	NULL	NULL	NULL	`20250AB4899INT`	`Y`	`HS_INT`	2025-02-18 14:09:48	`CX09`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB53`	`20252026`	`0`	`AB`	53	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB5398AMD`	`Y`	`HS_INT`	2025-02-25 11:38:09	`CX19`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB59`	`20252026`	`0`	`AB`	59	`Introduced`	NULL	NULL	NULL	NULL	`20250AB5999INT`	`Y`	`HS_INT`	2025-02-03 16:43:49	`CX15`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260AB60`	`20252026`	`0`	`AB`	60	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB6098AMD`	`Y`	`HS_INT`	2025-03-04 10:20:06	`CX05`	`Committee`	`Assembly`	`In Committee Process`	2025-01-02 00:00:00
`202520260ACA2`	`20252026`	`0`	`ACA`	2	`Introduced`	NULL	NULL	NULL	NULL	`20250ACA299INT`	`Y`	`HS_INT`	2024-12-03 09:18:13	NULL	`Desk`	`Assembly`	`Pending Referral`	2025-01-02 00:00:00
`202520260ACR3`	`20252026`	`0`	`ACR`	3	`Introduced`	NULL	NULL	NULL	NULL	`20250ACR399INT`	`Y`	`HS_INT`	2025-02-03 17:02:05	`CX20`	`Committee`	`Assembly`	`In Committee Process`	NULL
`202520260AB64`	`20252026`	`0`	`AB`	64	`Introduced`	NULL	NULL	NULL	NULL	`20250AB6499INT`	`Y`	`HS_INT`	2025-02-03 16:43:50	`CX08`	`Committee`	`Assembly`	`In Committee Process`	2025-01-03 00:00:00
`202520260AB65`	`20252026`	`0`	`AB`	65	`Introduced`	NULL	NULL	NULL	NULL	`20250AB6599INT`	`Y`	`HS_INT`	2025-02-11 08:58:28	`CX03`	`Committee`	`Assembly`	`In Committee Process`	2025-01-03 00:00:00
`202520260SB36`	`20252026`	`0`	`SB`	36	`Amended Senate`	NULL	NULL	NULL	NULL	`20250SB3698AMD`	`Y`	`HS_INT`	2025-03-05 14:38:14	`CS53`	`Committee`	`Senate`	`In Committee Process`	2025-01-03 00:00:00
`202520260AB66`	`20252026`	`0`	`AB`	66	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB6698AMD`	`Y`	`HS_INT`	2025-02-25 11:38:09	`CX16`	`Committee`	`Assembly`	`In Committee Process`	2025-01-03 00:00:00
`202520260SB40`	`20252026`	`0`	`SB`	40	`Introduced`	NULL	NULL	NULL	NULL	`20250SB4099INT`	`Y`	`HS_INT`	2025-01-29 14:27:57	`CS60`	`Committee`	`Senate`	`In Committee Process`	2025-01-03 00:00:00
`202520260AB68`	`20252026`	`0`	`AB`	68	`Introduced`	NULL	NULL	NULL	NULL	`20250AB6899INT`	`Y`	`HS_INT`	2025-02-27 09:20:49	`CX03`	`Committee`	`Assembly`	`In Committee Process`	2025-01-05 00:00:00
`202520260SCR5`	`20252026`	`0`	`SCR`	5	`Chaptered`	`2025`	`CHR`	`0`	`8`	`20250SCR597CHP`	`Y`	`HS_INT`	2025-02-26 14:18:49	NULL	NULL	`Secretary of State`	`Chaptered`	NULL
`202520260AB70`	`20252026`	`0`	`AB`	70	`Introduced`	NULL	NULL	NULL	NULL	`20250AB7099INT`	`Y`	`HS_INT`	2025-02-03 16:43:50	`CX16`	`Committee`	`Assembly`	`In Committee Process`	2025-01-11 00:00:00
`202520260AB71`	`20252026`	`0`	`AB`	71	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB7198AMD`	`Y`	`HS_INT`	2025-03-06 09:25:19	`CX25`	`Committee`	`Assembly`	`In Committee Process`	2025-01-11 00:00:00
`202520260ACR8`	`20252026`	`0`	`ACR`	8	`Chaptered`	`2025`	`CHR`	`0`	`2`	`20250ACR897CHP`	`Y`	`HS_INT`	2025-02-04 16:51:59	NULL	NULL	`Secretary of State`	`Chaptered`	NULL
`202520260ACR9`	`20252026`	`0`	`ACR`	9	`Chaptered`	`2025`	`CHR`	`0`	`5`	`20250ACR997CHP`	`Y`	`HS_INT`	2025-02-13 15:51:27	NULL	NULL	`Secretary of State`	`Chaptered`	NULL
`202520260AB75`	`20252026`	`0`	`AB`	75	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB7598AMD`	`Y`	`HS_INT`	2025-02-12 10:20:05	`CX28`	`Committee`	`Assembly`	`In Committee Process`	2025-01-16 00:00:00
`202520260SB48`	`20252026`	`0`	`SB`	48	`Introduced`	NULL	NULL	NULL	NULL	`20250SB4899INT`	`Y`	`HS_INT`	2025-03-03 14:27:00	`CS44`	`Committee`	`Senate`	`In Committee Process`	2025-01-16 00:00:00
`202520260SJR1`	`20252026`	`0`	`SJR`	1	`Introduced`	NULL	NULL	NULL	NULL	`20250SJR199INT`	`Y`	`HS_INT`	2025-02-25 09:26:58	`CS53`	`Committee`	`Senate`	`In Committee Process`	NULL
`202520260AB78`	`20252026`	`0`	`AB`	78	`Introduced`	NULL	NULL	NULL	NULL	`20250AB7899INT`	`Y`	`HS_INT`	2025-03-05 08:54:41	`Consent`	`Floor`	`Assembly`	`In Floor Process`	2025-01-18 00:00:00
`202520260SB51`	`20252026`	`0`	`SB`	51	`Introduced`	NULL	NULL	NULL	NULL	`20250SB5199INT`	`Y`	`HS_INT`	2025-01-29 14:27:57	`CS58`	`Committee`	`Senate`	`In Committee Process`	2025-01-18 00:00:00
`202520260SCR7`	`20252026`	`0`	`SCR`	7	`Introduced`	NULL	NULL	NULL	NULL	`20250SCR799INT`	`Y`	`HS_INT`	2025-03-03 16:56:30	NULL	`Desk`	`Assembly`	`Pending Referral`	NULL
`202520260AB79`	`20252026`	`0`	`AB`	79	`Amended Assembly`	NULL	NULL	NULL	NULL	`20250AB7998AMD`	`Y`	`HS_INT`	2025-03-05 09:54:08	`CX11`	`Committee`	`Assembly`	`In Committee Process`	2025-01-18 00:00:00
`202520260SCR8`	`20252026`	`0`	`SCR`	8	`Chaptered`	`2025`	`CHR`	`0`	`9`	`20250SCR897CHP`	`Y`	`HS_INT`	2025-02-26 14:18:49	NULL	NULL	`Secretary of State`	`Chaptered`	NULL
`202520260AB81`	`20252026`	`0`	`AB`	81	`Introduced`	NULL	NULL	NULL	NULL	`20250AB8199INT`	`Y`	`HS_INT`	2025-02-03 16:43:50	`CX38`	`Committee`	`Assembly`	`In Committee Process`	2025-01-19 00:00:00
`202520260AB83`	`20252026`	`0`	`AB`	83	`Introduced`	NULL	NULL	NULL	NULL	`20250AB8399INT`	`Y`	`HS_INT`	2025-01-07 16:15:45	NULL	`Desk`	`Assembly`	`Pending Referral`	2025-01-20 00:00:00
`202520260AB85`	`20252026`	`0`	`AB`	85	`Introduced`	NULL	NULL	NULL	NULL	`20250AB8599INT`	`Y`	`HS_INT`	2025-02-03 16:43:50	`CX18`	`Committee`	`Assembly`	`In Committee Process`	2025-01-20 00:00:00
`202520260HR7`	`20252026`	`0`	`HR`	7	`Introduced`	NULL	NULL	NULL	NULL	`20250HR799INT`	`Y`	`HS_INT`	2025-02-18 18:17:37	NULL	`Desk`	`Assembly`	`Passed`	NULL
`202520260SCR9`	`20252026`	`0`	`SCR`	9	`Chaptered`	`2025`	`CHR`	`0`	`10`	`20250SCR997CHP`	`Y`	`HS_INT`	2025-02-26 14:18:49	NULL	NULL	`Secretary of State`	`Chaptered`	NULL
`202520260AB92`	`20252026`	`0`	`AB`	92	`Introduced`	NULL	NULL	NULL	NULL	`20250AB9299INT`	`Y`	`HS_INT`	2025-02-03 16:43:51	`CX08`	`Committee`	`Assembly`	`In Committee Process`	2025-02-06 00:00:00
`202520260AB93`	`20252026`	`0`	`AB`	93	`Introduced`	NULL	NULL	NULL	NULL	`20250AB9399INT`	`Y`	`HS_INT`	2025-01-08 09:02:49	NULL	`Desk`	`Assembly`	`Pending Referral`	2025-02-07 00:00:00
