`202520260AB1002`	117401400	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:32	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1002`	117401401	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:32	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1003`	117401402	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:32	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1003`	117401403	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:32	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1004`	117401404	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:32	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1004`	117401405	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:32	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1005`	117401406	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:32	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1005`	117401407	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:32	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1006`	117401408	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1006`	117401409	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1007`	117401410	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1007`	117401411	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1008`	117401412	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1008`	117401413	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1009`	117401414	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1009`	117401415	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB101`	117392960	2025-01-08 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-03 16:57:41	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB101`	117392961	2025-01-09 00:00:00	`From printer.  May be heard in committee  February  8.`	`LEG_ESI`	2025-02-03 16:57:41	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB101`	117392962	2025-02-03 00:00:00	`Referred to Com. on  Budget.`	`LEG_ESI`	2025-02-03 16:57:41	3	`2`	`Applied`	`Assembly`	`Committee`	`CX29`	`In Committee Process`
`202520260AB1010`	117401416	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1010`	117401417	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1011`	117401418	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1011`	117401419	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1012`	117401420	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1012`	117401421	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1013`	117401422	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1013`	117401423	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1014`	117401424	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1014`	117401425	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1015`	117401426	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1015`	117401427	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1016`	117401429	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1016`	117401428	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1017`	117401430	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1017`	117401431	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1018`	117401432	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1018`	117401433	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1019`	117401434	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1019`	117401435	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB102`	117392963	2025-01-08 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-03 16:57:41	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB102`	117392964	2025-01-09 00:00:00	`From printer.  May be heard in committee  February  8.`	`LEG_ESI`	2025-02-03 16:57:41	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB102`	117392965	2025-02-03 00:00:00	`Referred to Com. on  Budget.`	`LEG_ESI`	2025-02-03 16:57:41	3	`2`	`Applied`	`Assembly`	`Committee`	`CX29`	`In Committee Process`
`202520260AB1020`	117401436	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1020`	117401437	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1021`	117401438	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1021`	117401439	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1022`	117401440	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1022`	117401441	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1023`	117401442	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1023`	117401443	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1024`	117401444	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1024`	117401445	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1025`	117401446	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1025`	117401447	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1026`	117401448	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1026`	117401449	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1027`	117401450	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1027`	117401451	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1028`	117401452	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1028`	117401453	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1029`	117401454	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1029`	117401455	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB103`	117392966	2025-01-08 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-03 16:57:41	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB103`	117392967	2025-01-09 00:00:00	`From printer.  May be heard in committee  February  8.`	`LEG_ESI`	2025-02-03 16:57:41	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB103`	117392968	2025-02-03 00:00:00	`Referred to Com. on  Budget.`	`LEG_ESI`	2025-02-03 16:57:41	3	`2`	`Applied`	`Assembly`	`Committee`	`CX29`	`In Committee Process`
`202520260AB1030`	117401456	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1030`	117401457	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1031`	117401458	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1031`	117401459	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1032`	117401460	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1032`	117401461	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1033`	117401462	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1033`	117401463	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1034`	117401464	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1034`	117401465	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1035`	117401466	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1035`	117401467	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1036`	117401468	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1036`	117401469	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1037`	117401470	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1037`	117401471	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1038`	117401473	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1038`	117401472	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1039`	117401474	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1039`	117401475	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB104`	117392969	2025-01-08 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-03 16:57:41	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB104`	117392970	2025-01-09 00:00:00	`From printer.  May be heard in committee  February  8.`	`LEG_ESI`	2025-02-03 16:57:41	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB104`	117392971	2025-02-03 00:00:00	`Referred to Com. on  Budget.`	`LEG_ESI`	2025-02-03 16:57:41	3	`2`	`Applied`	`Assembly`	`Committee`	`CX29`	`In Committee Process`
`202520260AB1040`	117401476	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1040`	117401477	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1041`	117401478	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1041`	117401479	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1042`	117401480	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1042`	117401481	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1043`	117401482	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1043`	117401483	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1044`	117401484	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:33	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1044`	117401485	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:33	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1045`	117401487	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1045`	117401486	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1046`	117401488	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1046`	117401489	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1047`	117401490	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1047`	117401491	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1048`	117401492	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1048`	117401493	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1049`	117401494	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1049`	117401495	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB105`	117392974	2025-02-03 00:00:00	`Referred to Com. on  Budget.`	`LEG_ESI`	2025-02-03 16:57:41	3	`2`	`Applied`	`Assembly`	`Committee`	`CX29`	`In Committee Process`
`202520260AB105`	117392972	2025-01-08 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-03 16:57:41	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB105`	117392973	2025-01-09 00:00:00	`From printer.  May be heard in committee  February  8.`	`LEG_ESI`	2025-02-03 16:57:41	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1050`	117401496	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1050`	117401497	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1051`	117401498	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1051`	117401499	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1052`	117401500	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1052`	117401501	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1053`	117401502	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1053`	117401503	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1054`	117401504	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1054`	117401505	2025-02-21 00:00:00	`From printer.  May be heard in committee  March  23.`	`LEG_ESI`	2025-02-21 09:10:34	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`202520260AB1055`	117401506	2025-02-20 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2025-02-21 09:10:34	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
